Student_ID,First_Name,Last_Name,Email,Gender,Age,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Operating_System,DSA,Mathematics,Computer_Network,Machine_Learning,Final_Score
S3531,Emma,Brown,student2531@university.com,Female,21,99.81,45.54,52.37,96.38,69.03,46.14783254,43.44685173,36.51330952,34.73217066,36.16394291,39.40082147
S3532,Liam,Williams,student2532@university.com,Female,18,86.83,61.59,93.06,61.09,55.65,25.99942566,29.4489855,20.97682845,26.66960224,26.33366121,25.88570061
S3533,Sara,Williams,student2533@university.com,Male,19,54.37,56.45,58.53,85.88,60.78,23.6469463,31.36746503,26.76019149,35.0223472,13.77679387,26.11474878
S3534,Emma,Brown,student2534@university.com,Male,20,51.01,70.67,68.01,80.46,69.73,28.86645206,31.3155164,26.8937076,28.276073,14.14753989,25.89985779
S3535,Omar,Davis,student2535@university.com,Male,24,85.96,98.75,53.6,86.69,94.73,33.56477105,36.47605983,34.93537294,40.38727059,32.01529606,35.47575409
S3536,Omar,Williams,student2536@university.com,Female,24,71.96,47.46,56.84,63.17,77.85,34.78681181,31.56090738,36.8755072,14.22770364,21.06419032,27.70302407
S3537,Emma,Johnson,student2537@university.com,Male,19,89.34,62.36,83.29,84.74,66.52,45.86899657,5.395641779,28.5982207,41.7227496,29.06739334,30.1306004
S3538,Liam,Johnson,student2538@university.com,Male,22,96.17,95.92,84.63,70.49,87.34,25.94988929,31.29421677,26.4687982,30.30849493,23.16618963,27.43751776
S3539,John,Williams,student2539@university.com,Male,21,79.97,92.61,83.85,91.7,50.98,41.0867442,44.23264921,28.66609678,16.13510579,24.7615683,30.97643286
S3540,Ahmed,Williams,student2540@university.com,Female,19,59.36,63.66,77.61,89.77,68.5,28.1601134,35.05538877,19.91986777,22.30837681,35.10676138,28.11010163
S3541,Ali,Davis,student2541@university.com,Male,20,89.11,81.94,97.63,60.57,80.04,39.38908832,23.78405955,16.66782946,62.84118201,37.83304237,36.10304034
S3542,Ali,Johnson,student2542@university.com,Female,18,97.79,45.27,75.36,59.19,79.16,27.32996238,38.69031276,28.7554337,38.67156889,31.59393198,33.00824194
S3543,Maria,Williams,student2543@university.com,Female,21,79.01,82.75,72.47,85.89,80.38,30.91271898,28.86418132,15.52618667,49.38094899,20.5846608,29.05373935
S3544,Emma,Williams,student2544@university.com,Female,23,84.1,98.37,62.38,77.52,60.58,16.39976424,27.87140117,20.38528186,29.48287209,36.87763849,26.20339157
S3545,Ali,Davis,student2545@university.com,Male,19,66.87,72.25,54.94,77.86,66.85,39.95302901,38.14730722,26.94367945,30.49591828,34.07879051,33.92374489
S3546,Liam,Davis,student2546@university.com,Male,20,69.08,69.91,77.41,87.63,96.58,12.42212576,35.705847,15.42700712,50.40346599,25.95484915,27.98265901
S3547,John,Brown,student2547@university.com,Male,19,86.73,51.24,65.74,92.75,98.7,28.15124823,22.30292901,23.70029968,52.74093569,39.40369689,33.2598219
S3548,Emma,Davis,student2548@university.com,Female,22,96.39,78.03,76.2,61.95,65.6,14.50797555,45.04212901,41.93242275,27.18787538,33.06696942,32.34747442
S3549,John,Smith,student2549@university.com,Male,24,81.45,75.43,60.31,77.78,82.23,29.85055921,49.72579904,22.03709811,31.4601061,25.71854669,31.75842183
S3550,Liam,Johnson,student2550@university.com,Female,24,89.49,79.12,91.91,91.45,62.06,15.66959595,51.91638255,18.18433421,32.20129187,12.59299394,26.1129197
S3551,Ali,Brown,student2551@university.com,Male,21,58.58,41.56,99.98,93.64,68.43,26.00929461,34.21968821,21.7526602,35.86801851,27.30958908,29.03185012
S3552,Ali,Smith,student2552@university.com,Male,18,60.6,72.92,66.12,64.37,89.62,41.60082512,43.61760913,24.13255239,30.76732859,31.83454226,34.3905715
S3553,Maria,Williams,student2553@university.com,Male,20,76.6,75.7,92.12,55.21,75.06,36.19349295,30.14381996,31.90210959,27.56593525,31.15239867,31.39155129
S3554,Ali,Williams,student2554@university.com,Male,19,58.83,52.45,93.65,61.64,92.48,42.97940194,36.46083241,37.01255639,37.23070324,28.46191222,36.42908124
S3555,Emma,Brown,student2555@university.com,Female,21,81.75,52.5,99.8,97.27,81.44,33.18827044,19.14826322,42.68807656,2.170395677,29.12851608,25.26470439
S3556,Liam,Davis,student2556@university.com,Female,19,64.58,56.57,67.14,73.12,81.45,41.40895977,16.36132066,33.99779918,23.19233553,26.31196735,28.2544765
S3557,Omar,Williams,student2557@university.com,Female,21,89.58,82.7,87.8,70.93,51.69,39.45940961,31.98056926,9.656441321,20.2357446,39.75335735,28.21710443
S3558,Liam,Jones,student2558@university.com,Female,24,90.41,76.38,61.44,50.65,87.48,34.48942718,47.48135573,46.82647594,26.5775487,55.03237805,42.08143712
S3559,Emma,Brown,student2559@university.com,Male,22,73.19,90.75,81.24,52.55,98.89,30.2447967,20.37331466,23.66360134,7.432748947,46.07019008,25.55693034
S3560,Emma,Smith,student2560@university.com,Female,19,59.04,57.74,85.24,83.43,73.65,45.94761989,19.84492561,27.72115712,30.95607544,20.39646948,28.97324951
S3561,Maria,Brown,student2561@university.com,Female,22,82.34,94.72,87.06,79.49,57.93,12.44897969,27.89642396,26.78920571,26.11588759,32.22716063,25.09553151
S3562,Maria,Johnson,student2562@university.com,Female,23,99.64,84.62,60.36,78.78,98.85,44.29519659,26.9690728,31.70442999,37.26870524,35.54142927,35.15576678
S3563,Ali,Davis,student2563@university.com,Male,23,81.13,63.7,92.44,55.52,64.51,23.85576476,30.96377123,35.4753982,18.71648662,42.63539011,30.32936218
S3564,Sara,Davis,student2564@university.com,Female,24,51.79,45.72,71.05,67.6,70.46,44.31588905,22.77219745,31.93670018,36.42278257,24.54385844,31.99828554
S3565,Liam,Brown,student2565@university.com,Female,20,50.86,55.42,60.82,90.62,53.87,34.81613846,31.63255626,15.32081822,34.59161316,18.99857584,27.07194039
S3566,Liam,Williams,student2566@university.com,Male,22,66.02,97.41,77.13,58.75,55.54,39.39202852,23.28788925,28.38714566,43.72278913,34.96381647,33.95073381
S3567,Sara,Williams,student2567@university.com,Male,21,59.79,58.62,93.17,94.13,60.83,19.2052608,19.85083429,24.00697211,33.94644083,33.58299815,26.11850124
S3568,Maria,Jones,student2568@university.com,Female,20,90.65,59.79,98.35,56.07,77.42,21.56897695,18.32790514,32.81583405,28.18139934,51.57215887,30.49325487
S3569,Ali,Jones,student2569@university.com,Female,19,92.24,51.38,87.41,58.46,77.89,30.36603657,48.14252828,18.29616402,14.2678706,18.79914867,25.97434963
S3570,Sara,Davis,student2570@university.com,Male,19,62.93,88.41,50.28,73.89,80.31,41.89129781,47.5610159,22.17820546,25.3943397,18.3101909,31.06700995
S3571,Ali,Jones,student2571@university.com,Female,21,66.28,56.54,56.74,97.26,79.19,11.88360153,37.18411698,32.23020303,30.10487983,15.99943463,25.4804472
S3572,Ali,Smith,student2572@university.com,Male,18,61.81,59.82,53.81,66.48,74.76,46.39956682,24.96643262,35.33626425,15.45438595,28.0947481,30.05027955
S3573,Ali,Jones,student2573@university.com,Female,18,95.42,64.86,55.06,82.91,90.1,32.91374456,33.27075218,31.54648543,34.94522492,18.69479544,30.27420051
S3574,Ahmed,Smith,student2574@university.com,Female,19,75.13,66.02,69.15,79.43,96.69,31.97372605,31.13757683,32.31672684,30.72345217,17.26787226,28.68387083
S3575,Emma,Jones,student2575@university.com,Female,24,82.81,64.68,66.92,57.48,63.49,16.82200248,7.857318141,38.1753451,38.2765751,38.43550291,27.91334875
S3576,Ali,Davis,student2576@university.com,Female,24,70.77,70.22,55.68,62.41,56.51,33.06789962,8.668807823,19.73289508,31.70415418,31.35518003,24.90578735
S3577,Ahmed,Davis,student2577@university.com,Female,21,81.55,88.87,94.11,96.51,71.25,27.77251787,33.68917203,30.11651708,31.20770466,23.60934667,29.27905166
S3578,Maria,Smith,student2578@university.com,Male,18,69.29,89.16,80.77,59.24,51.32,39.82010986,25.69228391,16.69350917,22.29000987,26.51533809,26.20225018
S3579,Sara,Brown,student2579@university.com,Male,22,66.98,87.9,89.82,84.75,94.17,39.94002788,29.57732002,28.13851781,17.51336575,37.8548259,30.60481147
S3580,Emma,Davis,student2580@university.com,Female,19,81.72,46.07,68.58,98.23,61.99,23.48047846,28.99972141,44.80183077,35.08763331,13.71745952,29.21742469
S3581,Omar,Brown,student2581@university.com,Female,23,79.55,87.98,70.51,55.98,77.46,12.30489764,29.3568955,17.87259385,36.48546748,30.42263065,25.28849702
S3582,Sara,Williams,student2582@university.com,Female,22,64.68,47.22,65.88,69.96,55.75,31.65384769,22.93256818,47.41383655,58.42593728,27.21415276,37.52806849
S3583,Emma,Smith,student2583@university.com,Male,21,57.47,47.48,71.92,61.2,77.66,33.53039248,30.97417343,27.40313137,21.67929532,19.15032013,26.54746255
S3584,Omar,Davis,student2584@university.com,Male,23,68.43,96.87,80.52,61.08,51.95,18.64402734,34.05240026,24.80325522,4.217071499,34.44858221,23.2330673
S3585,Sara,Johnson,student2585@university.com,Male,22,70.76,89.16,74.65,55.95,88.44,29.61738718,43.46673001,33.73122397,15.21326404,7.703233593,25.94636776
S3586,Emma,Williams,student2586@university.com,Male,18,81.43,73.14,91.9,82.48,97.77,22.80527616,23.74892579,39.43159201,29.91129068,41.33688498,31.44679392
S3587,Sara,Brown,student2587@university.com,Male,24,95.73,92.5,95.01,87.32,65.35,16.75166944,39.65264384,37.20989153,9.817658886,43.22617841,29.33160842
S3588,Sara,Davis,student2588@university.com,Male,18,51.81,99.36,73.48,83.84,62.91,30.93458492,33.92044504,21.35103888,42.75247013,18.14147671,29.42000313
S3589,Omar,Smith,student2589@university.com,Male,23,62.18,76.64,61.99,96.23,72.4,38.32092018,38.20607476,20.25832572,49.83373599,32.3152848,35.78686829
S3590,Sara,Jones,student2590@university.com,Male,20,59.69,76.77,97.26,57.28,81,36.5389261,14.72879205,51.17730003,17.7544306,40.24886433,32.08966262
S3591,Sara,Johnson,student2591@university.com,Female,24,75.11,85.27,86.75,65.99,59.45,20.05228282,23.81011197,37.88754044,40.27552714,17.28715751,27.86252398
S3592,Omar,Brown,student2592@university.com,Male,19,71.49,53.93,82.01,67.23,90.17,40.90472169,40.44980495,20.62046591,45.98647594,15.43142372,32.67857844
S3593,Maria,Williams,student2593@university.com,Male,23,86.45,50.03,87.27,61.6,59.93,23.75227417,34.79002624,21.46433715,32.63819086,32.41076079,29.01111784
S3594,Ali,Smith,student2594@university.com,Male,21,62.12,85.57,53.8,57.11,50.27,28.1292573,38.32400539,27.71639207,32.31541069,41.46471877,33.58995684
S3595,Liam,Johnson,student2595@university.com,Male,19,79.72,60.69,53.38,74.34,76.21,37.9068621,37.86017291,18.50820398,35.24792576,21.21501209,30.14763537
S3596,John,Smith,student2596@university.com,Female,22,94.19,48.1,57.66,91.72,55.76,17.1858502,29.28293654,20.95704813,37.90617719,38.1453546,28.69547333
S3597,Ahmed,Davis,student2597@university.com,Male,24,95.53,58.89,57.37,97.73,84.91,10.97373764,21.7169746,15.40213328,25.37370723,34.5517567,21.60366189
S3598,John,Jones,student2598@university.com,Female,21,97.94,61.52,71.03,56.47,58.37,27.57711902,24.10240759,43.00176527,6.951428274,42.36871894,28.80028782
S3599,John,Williams,student2599@university.com,Female,21,88.66,97.91,57.87,91.16,90.87,24.55711707,29.2189099,24.72636662,45.42888106,17.69021503,28.32429794
S3600,Emma,Smith,student2600@university.com,Female,18,95.3,81.88,92.73,91.23,73.52,30.1173637,35.27438652,13.88997232,20.8010183,28.51821467,25.7201911
S3601,Ali,Brown,student2601@university.com,Male,22,61.73,71.85,78.9,69.45,78.31,21.13334965,21.84408229,26.50137337,36.49581332,26.57282223,26.50948817
S3602,Emma,Davis,student2602@university.com,Male,18,59.88,98.13,68.41,55.5,59.33,40.78426194,20.02242217,17.4807774,49.26345406,23.42041872,30.19426686
S3603,Ali,Davis,student2603@university.com,Male,18,50.32,94.19,53.48,99.5,57.33,16.89087993,12.57946058,40.75103454,26.58695485,27.46290265,24.85424651
S3604,Omar,Williams,student2604@university.com,Female,24,85.34,70.72,79.55,82.78,81.56,28.40798288,40.12942885,28.20470166,53.44053779,31.33760574,36.30405138
S3605,Omar,Davis,student2605@university.com,Female,20,96.87,94.34,55.83,99.11,62.77,40.61784767,38.05239858,29.6355268,24.13029014,33.31963929,33.15114049
S3606,Liam,Brown,student2606@university.com,Female,18,59.35,64.26,87.16,74.18,69.3,35.10098731,24.27413952,31.66338866,42.36204978,50.69947739,36.82000853
S3607,Ali,Smith,student2607@university.com,Female,19,81.85,53.83,90.14,69.76,73.97,38.5436932,48.62759686,23.70625789,37.01882252,43.38519509,38.25631311
S3608,Sara,Williams,student2608@university.com,Male,21,87.32,53.96,77.2,62.36,61.48,21.03666667,25.14409888,47.37904762,20.24901144,16.58869967,26.07950486
S3609,Maria,Davis,student2609@university.com,Male,24,96.38,79.74,57.48,99.18,89.77,45.27981574,41.96763225,34.32120244,29.54289245,25.61475494,35.34525956
S3610,Liam,Davis,student2610@university.com,Male,18,82.34,70.06,89.34,62.66,96.97,32.81948874,45.79806957,32.38566126,51.66959267,21.02058014,36.73867848
S3611,Liam,Brown,student2611@university.com,Female,23,98.51,79.54,65.39,51.19,71.59,29.80319246,26.26941332,19.14858457,28.46916267,34.17329302,27.57272921
S3612,Sara,Jones,student2612@university.com,Female,19,67.23,81.16,61.13,75.62,95.88,35.2423018,51.70452179,34.6446747,41.50136804,30.66094246,38.75076176
S3613,Maria,Jones,student2613@university.com,Male,22,67.5,41.34,73.53,68.85,94.13,46.780556,53.98449286,35.31085131,20.07340985,24.51194977,36.13225196
S3614,Emma,Davis,student2614@university.com,Male,21,77.15,43.24,96.13,63.07,58.3,32.81934303,34.56498035,36.98425134,34.60197681,30.06984916,33.80808014
S3615,Maria,Smith,student2615@university.com,Female,24,69.18,71.96,64.87,81.73,58.67,23.63801559,34.01138261,48.54987357,40.19928605,35.3470395,36.34911947
S3616,Emma,Williams,student2616@university.com,Male,23,50.07,51.46,95.28,68.21,73.87,40.29566924,26.28935971,24.91734854,22.52214896,28.74713377,28.55433204
S3617,Omar,Davis,student2617@university.com,Male,24,86.59,77.95,52.68,70.11,76.29,25.77994103,42.08274741,25.24676582,21.97278284,49.42577179,32.90160178
S3618,John,Johnson,student2618@university.com,Female,24,87.59,73.13,54.18,51.15,67.06,25.48624769,31.53528457,34.51322825,18.63306881,42.3548377,30.5045334
S3619,Omar,Williams,student2619@university.com,Female,23,87.35,75.15,84.93,79.45,65.65,36.3711904,45.58384012,23.20778063,30.99125792,30.39355755,33.30952533
S3620,Omar,Jones,student2620@university.com,Female,22,67.25,58.15,59.53,56.1,71.57,32.63888494,15.45385251,31.10836379,15.73536089,33.58334071,25.70396057
S3621,John,Davis,student2621@university.com,Male,23,76.11,78.39,65.83,60.69,84.52,8.713508755,11.48413166,38.18548716,24.53161545,20.12141926,20.60723246
S3622,Maria,Brown,student2622@university.com,Female,19,68,89.77,56.82,85.86,54.22,42.70845621,33.27626217,38.72090196,28.33757928,56.79628694,39.96789731
S3623,Liam,Johnson,student2623@university.com,Male,24,50.8,99.88,66.61,65.66,85.53,23.95486139,47.44495549,29.3863396,13.45489605,34.82848746,29.813908
S3624,Maria,Davis,student2624@university.com,Male,22,78.12,90.31,64.02,58.16,96.31,33.14762561,19.48678186,20.77780723,29.75302357,33.49747815,27.33254328
S3625,Emma,Smith,student2625@university.com,Female,24,56.19,73.45,86.82,78.87,88.18,5.293367171,40.53121453,25.05502026,16.68252516,39.41066551,25.39455853
S3626,Sara,Johnson,student2626@university.com,Male,23,54,51.61,85.1,60.75,59.58,29.76382021,42.16165777,34.37952263,29.98485497,28.47270055,32.95251122
S3627,Emma,Davis,student2627@university.com,Female,22,87.77,80.89,97.75,63.55,54.37,34.82712761,25.86468741,21.47427411,36.09909123,28.55512159,29.36406039
S3628,Sara,Smith,student2628@university.com,Female,22,50.48,96.26,86.22,81.07,74.52,30.33567648,40.89379836,28.86123392,30.15033926,24.00350489,30.84891058
S3629,Omar,Johnson,student2629@university.com,Male,18,97.95,52.71,84.74,86.99,97.82,34.30739934,33.49827913,39.00775132,24.20871163,25.4218303,31.28879434
S3630,John,Smith,student2630@university.com,Male,18,75.76,55.36,84.71,86.98,90.95,37.92137399,32.52213003,20.93781874,43.06554068,13.01549432,29.49247155
S3631,Omar,Smith,student2631@university.com,Female,18,99.15,48.94,94.15,74.11,78.14,37.84284753,17.34787964,48.85788516,14.55400273,41.52250652,32.02502432
S3632,Ali,Johnson,student2632@university.com,Female,23,52.9,84.2,64.81,72.71,57.15,29.1836564,26.3339743,31.85396656,36.31900339,20.95599498,28.92931913
S3633,Maria,Johnson,student2633@university.com,Female,21,79.18,64.39,65,89.38,85.69,21.84212275,36.49604865,12.92657046,24.15770907,60.40686954,31.16586409
S3634,Sara,Smith,student2634@university.com,Female,19,67.47,43.76,87.06,59.65,90.65,20.31987035,41.47802792,24.14049231,35.09045145,36.54355691,31.51447979
S3635,Emma,Jones,student2635@university.com,Female,23,92.17,92.5,61.44,57.61,96.75,41.28956735,27.99746173,49.88884639,24.10663435,32.34220414,35.12494279
S3636,John,Johnson,student2636@university.com,Female,24,68.06,73.46,95.6,83.23,80.61,32.45276932,18.7803188,27.14127745,31.61513499,25.67878957,27.13365803
S3637,Sara,Davis,student2637@university.com,Male,18,63.02,59.87,76.74,70.48,75.72,54.40923965,21.61376326,41.79424468,38.56459813,29.86137865,37.24864488
S3638,Emma,Williams,student2638@university.com,Male,22,92.88,60.64,65.01,85.5,80.96,21.34790946,22.3174468,24.82032701,12.14258718,19.96534574,20.11872324
S3639,Maria,Brown,student2639@university.com,Male,23,68.73,57.42,88.8,62.83,97.16,15.17523485,43.45875003,36.18462392,37.85974099,35.88831952,33.71333386
S3640,Omar,Smith,student2640@university.com,Male,22,50.84,67.33,65.62,66.24,81.41,31.66967623,44.60680332,23.89237344,31.06669655,37.47058828,33.74122757
S3641,Maria,Smith,student2641@university.com,Female,24,69.51,60.22,98.16,94.83,62.88,16.78790768,60.96588896,30.28565763,31.41989451,42.56878032,36.40562582
S3642,Ahmed,Brown,student2642@university.com,Male,22,82.73,72.88,99.15,71.08,81.81,39.14955333,30.38078019,31.30129438,14.95851469,24.43534222,28.04509696
S3643,Ali,Jones,student2643@university.com,Male,22,62.72,86.41,83.34,79.55,93.99,35.17210216,34.43892839,42.2116575,28.79498942,16.12713487,31.34896247
S3644,Ahmed,Brown,student2644@university.com,Female,20,71.6,80.47,55.68,55.33,78.35,40.56730431,44.36089346,38.98244573,28.36366329,40.44386052,38.54363346
S3645,John,Johnson,student2645@university.com,Male,21,52.84,57.67,63.16,58.94,75.13,64.28910478,31.15152314,16.88263308,24.1371495,36.25476,34.5430341
S3646,Sara,Brown,student2646@university.com,Female,19,79.4,71.72,75.77,51.79,86.67,13.95195689,31.69403075,33.8033665,45.3512174,43.10194856,33.58050402
S3647,John,Smith,student2647@university.com,Female,19,87.81,90.41,92.57,71.22,83.05,38.64584792,8.373209895,39.21053128,37.05513386,32.55944377,31.16883334
S3648,Omar,Brown,student2648@university.com,Female,18,70.67,44.09,59.24,99.45,52.83,12.69777874,22.23226091,18.3317723,9.849915605,29.97084849,18.61651521
S3649,Emma,Williams,student2649@university.com,Female,20,71.01,44.7,55.22,93.69,86.27,22.02177879,56.2530558,28.31228061,42.93753156,14.30900975,32.7667313
S3650,Maria,Davis,student2650@university.com,Female,23,54.41,73.37,53.72,81.65,70.38,24.69910414,30.96897876,20.91846051,25.77799315,27.82049094,26.0370055
S3651,Ahmed,Johnson,student2651@university.com,Male,23,60.1,78.35,75.35,93.05,97.04,27.66092015,48.55118573,33.78226285,34.79510563,35.39654774,36.03720442
S3652,Liam,Brown,student2652@university.com,Male,19,57.73,52.68,94.24,79.71,98.54,36.12626377,29.17113016,26.79253629,31.6681606,41.56803949,33.06522606
S3653,Ahmed,Smith,student2653@university.com,Male,21,74.08,84.71,52.12,68.44,72.44,41.26238188,27.59601524,37.67843695,28.05415337,30.33870549,32.98593859
S3654,Omar,Davis,student2654@university.com,Female,22,76.46,78.78,60.62,58.68,98.44,25.26476618,28.18354861,43.4133007,30.92421147,31.35282509,31.82773041
S3655,Ahmed,Johnson,student2655@university.com,Male,24,97.45,95.4,84.66,82.65,65.54,15.52782221,26.90756092,27.58685096,21.70856515,30.21665412,24.38949067
S3656,Omar,Smith,student2656@university.com,Male,18,53.66,50.14,91.29,59.65,84.13,25.7081771,30.79995855,31.2150301,20.44245642,26.01298218,26.83572087
S3657,Liam,Jones,student2657@university.com,Male,21,79.99,85.08,90.37,70.87,53.75,30.77374283,41.84299431,32.56719173,23.3806482,33.99004759,32.51092493
S3658,John,Williams,student2658@university.com,Male,19,76.32,45.02,89.25,91.29,57.25,47.07548889,39.16706473,35.4752653,37.25590175,44.39954041,40.67465222
S3659,Maria,Jones,student2659@university.com,Female,20,75.81,73.92,56.49,56.46,93.23,40.75626794,35.66760381,40.6864222,19.18348904,14.97734748,30.25422609
S3660,Sara,Williams,student2660@university.com,Male,18,93.66,73.11,69.86,56.45,94.69,31.57098651,30.6868071,24.56089946,38.2585267,11.37136414,27.28971678
S3661,Emma,Brown,student2661@university.com,Female,19,60.28,63.3,99.24,61.22,76.63,24.65227744,25.15044455,13.63698215,44.94731007,16.40798731,24.95900031
S3662,Sara,Johnson,student2662@university.com,Female,23,52.04,90.67,99.44,77.6,66.99,24.11659943,39.07979758,36.46045343,18.91825304,36.82489209,31.07999911
S3663,John,Brown,student2663@university.com,Male,18,83.61,40.26,80.12,62.59,72.55,32.89784479,53.33035562,34.03940416,28.58758179,21.43498043,34.05803336
S3664,Emma,Williams,student2664@university.com,Female,19,67.26,71.21,85.46,75.16,93.48,22.55756633,21.74230905,43.71098814,30.17969915,35.65247124,30.76860678
S3665,Ahmed,Williams,student2665@university.com,Female,23,50.88,53.03,97.56,65.1,60.55,45.142476,6.415358578,42.78873765,30.55396912,34.35048372,31.85020501
S3666,Liam,Williams,student2666@university.com,Female,24,62.57,84.61,72.5,75.31,64.74,21.71596778,22.44875602,34.8884589,53.845978,40.03313313,34.58645877
S3667,Liam,Davis,student2667@university.com,Female,23,65.47,42.58,56.84,63.88,89.27,42.65522921,28.0799873,23.99795775,22.19195048,25.11726275,28.4084775
S3668,Ali,Smith,student2668@university.com,Female,22,80.84,89.89,83.45,99,96.76,9.472175668,22.75080657,24.39646844,28.24641826,31.3175011,23.23667401
S3669,John,Johnson,student2669@university.com,Female,20,58.63,90.29,98.01,74.64,54.65,33.62450869,29.85074628,24.18556914,10.36641357,24.24691392,24.45483032
S3670,John,Brown,student2670@university.com,Female,22,70.65,89.97,84.86,87.18,90.19,20.27549362,34.66066748,39.09287397,39.38571067,37.56952736,34.19685462
S3671,Maria,Brown,student2671@university.com,Male,19,74.12,49.15,90.17,85.03,82.25,28.66474265,24.78044435,22.52897246,14.92501083,39.91853701,26.16354146
S3672,Sara,Jones,student2672@university.com,Male,24,72.96,77.82,71.14,74.53,61.54,28.25288962,17.53659706,21.73508624,21.33026544,30.43024485,23.85701664
S3673,John,Williams,student2673@university.com,Female,21,98.7,40.86,54.82,61.94,87.79,40.67467851,26.5201045,7.474664852,28.10819665,28.438061,26.2431411
S3674,John,Williams,student2674@university.com,Female,24,52.28,90.88,58.44,75.54,86.4,27.75079769,23.72538834,32.17439081,30.66141115,29.75169686,28.81273697
S3675,Ahmed,Williams,student2675@university.com,Male,24,97.55,83.38,99.13,84.05,57.1,34.12641361,25.70167177,25.1341433,43.8012329,35.5935541,32.87140314
S3676,Ahmed,Brown,student2676@university.com,Male,24,79.1,71.87,74.66,73,75.11,38.26946061,42.26104585,35.25944181,39.28388679,14.20654838,33.85607669
S3677,Emma,Jones,student2677@university.com,Male,22,89.79,83.84,50.6,54.1,87.91,32.04153872,28.17281538,46.77684091,39.27645532,23.69554809,33.99263968
S3678,Omar,Smith,student2678@university.com,Male,21,71.52,45.66,97.77,50.9,59.58,33.72794159,31.67681333,34.54331433,19.81157531,33.60016465,30.67196184
S3679,Omar,Davis,student2679@university.com,Female,23,72.69,71.72,74.89,66.39,73.14,27.71848651,32.82449764,22.75614835,24.14936829,41.7384202,29.8373842
S3680,Ali,Johnson,student2680@university.com,Female,19,93.97,57.48,91.81,57.51,56.04,19.48452442,20.22245599,29.48418743,22.28109625,21.14971368,22.52439555
S3681,Omar,Smith,student2681@university.com,Male,20,94.8,98.36,77.42,95.31,65.34,31.05075971,14.94934143,19.92037765,50.54095583,34.59475059,30.21123704
S3682,Maria,Brown,student2682@university.com,Male,21,61.93,91.43,55.09,58.79,60.9,22.53436648,34.18215078,35.67330477,39.9441442,28.72843971,32.21248119
S3683,Ali,Davis,student2683@university.com,Male,19,59.96,84,80.78,69.71,75.25,39.76497703,9.615534751,19.4369187,31.63871402,33.29633533,26.75049596
S3684,Emma,Davis,student2684@university.com,Male,21,74.81,96.02,99.87,85.6,57.06,20.88217712,32.59419991,23.76159751,27.23040906,40.24773801,28.94322432
S3685,Ahmed,Davis,student2685@university.com,Female,22,95.01,60.81,51.74,90.77,69.16,39.08937497,20.02939673,19.42748538,25.88826604,29.73253699,26.83341202
S3686,Omar,Williams,student2686@university.com,Male,19,66.12,94.05,92.09,73.89,63.76,23.42101511,40.40642443,33.47389842,34.0608511,17.33461171,29.73936015
S3687,Sara,Johnson,student2687@university.com,Male,22,82.6,59.51,61.77,59.06,87.3,41.67290717,1.798311778,38.34055452,39.34311738,25.67598813,29.36617579
S3688,Ahmed,Brown,student2688@university.com,Male,18,85.41,83.97,69.69,63.54,84.98,42.72910217,29.36902447,30.62431703,33.39528787,61.86574912,39.59669613
S3689,Liam,Brown,student2689@university.com,Female,19,88.93,84.19,68.64,70.95,54.75,43.44433908,37.01131201,20.87195513,31.43589825,21.86875906,30.92645271
S3690,Maria,Davis,student2690@university.com,Female,21,78.2,41.1,94.94,68.23,97.67,38.22110847,31.40466976,18.7547832,30.81124583,21.5058253,28.13952651
S3691,Ahmed,Brown,student2691@university.com,Female,18,70.12,61.66,75.22,67.43,87.23,31.51216221,21.40922684,30.27487633,37.50469862,29.46948008,30.03408882
S3692,Maria,Johnson,student2692@university.com,Male,22,98.35,41.17,72.36,56.59,80.8,26.09111733,32.03276221,36.97182621,18.9281673,32.60656155,29.32608692
S3693,Maria,Johnson,student2693@university.com,Male,22,80.57,99.83,90.9,95.67,73.89,43.17540819,35.73656963,30.57754147,36.39737507,34.52496456,36.08237178
S3694,Maria,Jones,student2694@university.com,Male,21,86.43,47.33,52.45,51.49,58.9,37.53601109,9.76068389,14.46543866,40.04829149,14.94720824,23.35152668
S3695,Emma,Jones,student2695@university.com,Female,18,67.25,72.57,54.32,72,98.1,34.01538636,26.47950344,20.03810754,33.49649757,32.01033504,29.20796599
S3696,Maria,Smith,student2696@university.com,Female,24,83.5,87.43,51.08,99.02,50.39,51.10342652,23.75188795,44.4011012,33.52422914,23.38978118,35.2340852
S3697,Maria,Johnson,student2697@university.com,Male,23,62.89,52.08,84.4,82.99,84.62,37.99246458,35.65738504,30.35843295,32.66295356,24.03012969,32.14027316
S3698,Liam,Johnson,student2698@university.com,Male,20,62.25,69.1,76.28,67.77,75.37,21.74212875,37.59442174,27.76060576,29.19917002,32.79821596,29.81890844
S3699,Sara,Johnson,student2699@university.com,Female,21,85.74,76.45,93.8,57.3,95.13,32.65288345,15.70673529,42.86252086,31.21182152,27.97346737,30.0814857
S3700,Ali,Jones,student2700@university.com,Male,22,76.07,49.61,74.93,98.19,69.03,34.30846005,32.36542194,37.67062689,35.37983672,37.17846229,35.38056158
S3701,John,Davis,student2701@university.com,Male,19,84.16,86.71,61.09,50.7,75.93,43.50993906,38.83624549,28.3951378,18.77098844,46.67797933,35.23805802
